date_found,title,company,source,location,salary,score,claude_compatibility,category,reason,url
2026-07-14,"Software Engineer II, Backend (ML Training & Serving)",Affirm,greenhouse/affirm,Remote Canada,,1.0,100.0,development,High async/writing/coding signal; salary mentioned but unclear.,https://job-boards.greenhouse.io/affirm/jobs/7800446003
2026-07-14,"Senior Editorial Associate, Axios Live",Axios,greenhouse/axios,Remote - East Coast,"$65,000 - $80,000",2.8,88.0,writing,High async/writing/coding signal; $65k salary.,https://job-boards.greenhouse.io/axios/jobs/8060205
2026-07-14,Data Analyst Excel,JobsInMass.com,remoteok,"Boston,",,0.8,86.0,data,High async/writing/coding signal; no salary listed.,https://remoteOK.com/remote-jobs/remote-data-analyst-excel-jobsinmass-com-1134777
2026-07-14,Entry Level Administrative Assistant,ReLytics Hires,remoteok,"Alberta, Alberta, Canada",,1.8,86.0,documentation,High async/writing/coding signal; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-entry-level-administrative-assistant-relytics-hires-1134760
2026-07-14,Data Entry Specialist Assistant Administrator,ReLytics Hires,remoteok,"Hong Kong, Hong Kong, Hong Kong SAR",,3.5,86.0,documentation,High async/writing/coding signal; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-data-entry-specialist-assistant-administrator-relytics-hires-1134772
2026-07-14,"Engineering Manager, Switchboard",Gitlab,greenhouse/gitlab,"Remote, United Kingdom",,1.0,82.0,documentation,High async/writing/coding signal; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8586632002
2026-07-14,Virtual Assistant,RemoteVA,remoteok,"Manila, Manila, National Capital Region, Philippines",,1.8,80.0,documentation,High async/writing/coding signal; no salary listed.,https://remoteOK.com/remote-jobs/remote-virtual-assistant-remoteva-1134765
2026-07-14,"AI Engineer (m/f/d) - Full Stack, TypeScript / Nuxt / Next / Vue / React",Laioutr GmbH,arbeitnow,Berlin,,0.5,80.0,development,High async/writing/coding signal; no salary listed.,https://www.arbeitnow.com/jobs/companies/laioutr-gmbh/ai-engineer-full-stack-typescript-nuxt-next-vue-react-berlin-265753
2026-07-14,"Staff Software Engineer, Backend (Lake Analytics Platform)",Affirm,greenhouse/affirm,Remote Canada,,1.8,70.0,documentation,Mixed async and real-time tasks; salary mentioned but unclear.,https://job-boards.greenhouse.io/affirm/jobs/7801696003
2026-07-14,"Staff Software Engineer, Backend (Lake Analytics Platform)",Affirm,greenhouse/affirm,Remote US,"$230,000 - $290,000",3.2,70.0,documentation,Mixed async and real-time tasks; $230k salary.,https://job-boards.greenhouse.io/affirm/jobs/7801694003
2026-07-14,Administrative Data Entry File Clerk,ReLytics Hires,remoteok,"Alberta, Alberta, Canada",,1.0,60.0,data,Mixed async and real-time tasks; no salary listed.,https://remoteOK.com/remote-jobs/remote-administrative-data-entry-file-clerk-relytics-hires-1134761
2026-07-14,Data Entry Typist,DevHub,remoteok,"California,",,1.8,60.0,documentation,Mixed async and real-time tasks; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-data-entry-typist-devhub-1134736
2026-07-14,"Senior Backend Engineer, AI Engineering: AI Coding",Gitlab,greenhouse/gitlab,"Remote, United Kingdom",,1.0,52.0,development,Mixed async and real-time tasks; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8621620002
2026-07-14,Virtual Executive Assistant,ReLytics Hires,remoteok,"Alberta, Alberta, Canada",,2.2,46.0,documentation,Low async signal or live-work required; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-virtual-executive-assistant-relytics-hires-1134768
2026-07-14,Data Analyst,Grow the Roses,remoteok,"Only,",,0.5,44.0,development,Low async signal or live-work required; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-data-analyst-grow-the-roses-1134778
2026-07-14,Video Editor*in GESUCHT! - Freelance / Vollzeit,Anker Marketing GmbH,arbeitnow,Frankfurt am Main,,0.8,36.0,other,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/anker-marketing-gmbh/video-editorin-gesucht-freelance-vollzeit-frankfurt-am-main-426658
2026-07-14,Quantitative Analyst & Financial Modeller (x/w/m),Hypofriend GmbH,arbeitnow,Berlin,,0.5,34.0,development,Low async signal or live-work required; salary mentioned but unclear.,https://www.arbeitnow.com/jobs/companies/hypofriend-gmbh/quantitative-analyst-financial-modeller-berlin-46771
2026-07-14,Revenue Analytics Manager,Gitlab,greenhouse/gitlab,"Remote, Canada; Remote, US","$126,400",2.5,32.0,development,Low async signal or live-work required; $126k salary.,https://job-boards.greenhouse.io/gitlab/jobs/8616247002
2026-07-14,Revenue Technical Analyst,Gitlab,greenhouse/gitlab,"Remote, Canada; Remote, US","$95,200",3.2,32.0,documentation,Low async signal or live-work required; $95k salary.,https://job-boards.greenhouse.io/gitlab/jobs/8618795002
2026-07-14,Data Analyst Healthcare,City of Hope,remoteok,"United States,",,0.0,32.0,data,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-data-analyst-healthcare-city-of-hope-1134759
2026-07-14,Lead IT Operations Engineer (gn),Bikeleasing-Service GmbH & Co. KG,arbeitnow,Uslar,,2.5,32.0,documentation,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/bikeleasing-service-gmbh-co-kg/lead-it-operations-engineer-gn-uslar-379734
2026-07-14,Senior Revenue Analytics Analyst,Gitlab,greenhouse/gitlab,"Remote, Canada; Remote, US","$115,200",3.2,28.0,development,Low async signal or live-work required; $115k salary.,https://job-boards.greenhouse.io/gitlab/jobs/8616308002
2026-07-14,Data Entry Clerk,RemoteHunter,remoteok,"United States,",,0.0,28.0,data,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-data-entry-clerk-remotehunter-1134755
2026-07-14,Social Media & Marketing Virtual Assistant,Outsource Access Careers,remoteok,Remote,,0.0,28.0,operations,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-social-media-marketing-virtual-assistant-outsource-access-careers-1134728
2026-07-14,"Forward Deployed AI Accelerator, Marketing",Stripe,greenhouse/stripe,Remote in the US,,0.0,26.0,development,Low async signal or live-work required; no salary listed.,https://stripe.com/jobs/search?gh_jid=8055930
2026-07-14,Risk PMO Program Manager,Stripe,greenhouse/stripe,US-Remote,,0.8,26.0,documentation,Low async signal or live-work required; no salary listed.,https://stripe.com/jobs/search?gh_jid=8055659
2026-07-14,Customer Support,ReLytics Hires,remoteok,"Ø§ÙÙ Ø¯ÙÙØ©, Ø§ÙÙ Ø¯ÙÙØ© Ø§ÙÙ Ø¯ÙÙØ© Ø§ÙØ³Ø¹ÙØ¯ÙØ©",,0.5,26.0,support,Low async signal or live-work required; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-customer-support-relytics-hires-1134767
2026-07-14,Architectural Drafter Designer,DevHub,remoteok,"Miami,",,3.2,26.0,documentation,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-architectural-drafter-designer-devhub-1134758
2026-07-14,Head of Growth B2C / Growth Marketing Lead,karriereguru,arbeitnow,Maisach,,2.0,26.0,development,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/karriereguru/head-of-growth-b2c-growth-marketing-lead-maisach-150109
2026-07-14,Digital Business Consultant (m/f/x),Virtual Identity AG,arbeitnow,Freiburg im Breisgau,,0.0,26.0,support,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/virtual-identity-ag/digital-business-consultant-freiburg-im-breisgau-42111
2026-07-14,Enterprise Account Executive - DACH,Gitlab,greenhouse/gitlab,"Remote, Germany",,0.0,22.0,development,Low async signal or live-work required; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8631153002
2026-07-14,Senior Named Account Executive - DACH,Gitlab,greenhouse/gitlab,"Remote, Germany",,0.0,22.0,development,Low async signal or live-work required; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8627798002
2026-07-14,Senior Public Sector Strategic Account Executive - Australia,Gitlab,greenhouse/gitlab,"Remote, Australia",,1.0,22.0,development,Low async signal or live-work required; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8589165002
2026-07-14,Senior Solutions Architect - UAE,Gitlab,greenhouse/gitlab,"Remote, United Arab Emirates",,0.0,22.0,development,Low async signal or live-work required; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8627022002
2026-07-14,Technical Project Manager Heartbeat AI (m/f/d),1KOMMA5˚,arbeitnow,Berlin,,2.2,22.0,development,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/1komma50/technical-project-manager-heartbeat-ai-berlin-478987
2026-07-14,UX UI Designer,Palerto Studio,remoteok,"Washington County,",,2.5,20.0,writing,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-ux-ui-designer-palerto-studio-1134780
2026-07-14,Architectural Designer,RemoteVA,remoteok,"Manila, Manila, National Capital Region, Philippines",,0.8,18.0,documentation,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-architectural-designer-remoteva-1134763
2026-07-14,"HubSpot CRM Consultant - Sales, Marketing & Service Hub (m/w/d)",itelligy - digital experts GmbH & Co. KG,arbeitnow,Freiburg im Breisgau,,0.0,16.0,development,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/itelligy-digital-experts-gmbh-co-kg/hubspot-crm-consultant-sales-marketing-service-hub-freiburg-im-breisgau-256847
2026-07-14,Working Student Product Designer (m/w/d),1KOMMA5˚,arbeitnow,Berlin,,0.0,16.0,development,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/1komma50/working-student-product-designer-berlin-486801
2026-07-14,"Director, Engineering, Platform Operations & Productivity",Gitlab,greenhouse/gitlab,"Remote, Bangalore",,1.0,14.0,development,Low async signal or live-work required; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8626772002
2026-07-14,"Manager, Engineering, Git & Gitaly Operations",Gitlab,greenhouse/gitlab,"Remote, Bangalore",,1.0,14.0,development,Low async signal or live-work required; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8626740002
2026-07-14,"Senior Engineering Manager, Non-Linear Productivity",Gitlab,greenhouse/gitlab,"Remote; Remote, Canada; Remote, Ireland; Remote, United Kingdom; Remote, US","$190,000",1.5,14.0,development,Low async signal or live-work required; $190k salary.,https://job-boards.greenhouse.io/gitlab/jobs/8626290002
2026-07-14,(Senior) IT Operations Engineer (gn),Bikeleasing-Service GmbH & Co. KG,arbeitnow,Berlin,,1.8,14.0,development,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/bikeleasing-service-gmbh-co-kg/senior-it-operations-engineer-gn-berlin-34428
2026-07-14,(Lead/Senior) Technical Product Manager - Platform Engineering (m/f/d),1KOMMA5˚,arbeitnow,Berlin,,0.0,14.0,development,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/1komma50/lead-senior-technical-product-manager-platform-engineering-berlin-394233
2026-07-14,Italian Voice Over Artist Turin,OpsArmy Careers,remoteok,"Torino, Torino, Piemonte, Italia",,0.0,12.0,other,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-italian-voice-over-artist-turin-opsarmy-careers-1134794
2026-07-14,The Role,Artefacts / Asteria ART,remoteok,"Indiana,",,0.0,10.0,writing,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-the-role-artefacts-asteria-art-1134748
2026-07-14,Senior Sales Engineer - Enterprise,Amplitude,greenhouse/amplitude,"Boston, MA; Charlotte, NC; Hartford, CT; New Haven, CT; New York, NY; Raleigh, NC; Remote - Northeast","$194,000 - $291,000",1.5,8.0,development,Low async signal or live-work required; $194k salary.,https://job-boards.greenhouse.io/amplitude/jobs/8623085002
2026-07-14,Freelance Background Artist for YouTube Studio,DevHub,remoteok,"Austin,",$800,0.8,8.0,other,Low async signal or live-work required; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-freelance-background-artist-for-youtube-studio-devhub-1134747
2026-07-14,Hiring Online Tutors Multiple Subjects,Super Sheldon,remoteok,"Bengaluru, Bengaluru, Karnataka, India",,1.2,8.0,other,Low async signal or live-work required; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-hiring-online-tutors-multiple-subjects-super-sheldon-1134771
2026-07-14,Senior Account Director Digital Solutions / Client Partner (m/f/x),Virtual Identity AG,arbeitnow,Freiburg im Breisgau,,2.0,8.0,development,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/virtual-identity-ag/senior-account-director-digital-solutions-client-partner-freiburg-im-breisgau-255525
2026-07-14,Senior Account Director (m/f/x),Virtual Identity AG,arbeitnow,Freiburg im Breisgau,,2.0,8.0,development,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/virtual-identity-ag/senior-account-director-freiburg-im-breisgau-428560
2026-07-14,Internship Product Portfolio Management (m/f/d),1KOMMA5˚,arbeitnow,Berlin,,0.0,8.0,other,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/1komma50/internship-product-portfolio-management-berlin-457290
2026-07-14,Head of Google Shopping & Amazon Commerce - Feeds & Marketplaces (m/w/d) - 100% remote,hurra.com,arbeitnow,Stuttgart,,1.2,8.0,other,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/hurracom/head-of-google-shopping-amazon-commerce-feeds-marketplaces-100-remote-stuttgart-75216
2026-07-14,"Designer Advocate, Partnerships",Figma,greenhouse/figma,"San Francisco, CA","$153,000",1.5,0.0,development,Low async signal or live-work required; $153k salary.,https://boards.greenhouse.io/figma/jobs/6114301004?gh_jid=6114301004
2026-07-14,"Director, Research - AI Evals",Figma,greenhouse/figma,"San Francisco, CA • New York, NY • United States","$258,000",2.5,0.0,development,Low async signal or live-work required; $258k salary.,https://boards.greenhouse.io/figma/jobs/6112112004?gh_jid=6112112004
2026-07-14,AEO and GEO Marketing Manager,Stripe,greenhouse/stripe,Remote in the US,,0.0,0.0,development,Low async signal or live-work required; no salary listed.,https://stripe.com/jobs/search?gh_jid=7844214
2026-07-14,Staff Product Designer,Affirm,greenhouse/affirm,Remote US,"$195,000 - $255,000",1.5,0.0,development,Low async signal or live-work required; $195k salary.,https://job-boards.greenhouse.io/affirm/jobs/7799295003
2026-07-14,Clases de Refuerzo Primaria Media Jornada,TUS Media,remoteok,"Madrid, Madrid, Comunidad de Madrid, EspaÃ±a",,0.5,0.0,other,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-clases-de-refuerzo-primaria-media-jornada-tus-media-1134788
2026-07-14,Metro,JARMANI LIMITED,remoteok,"Delhi,",,0.0,0.0,other,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-metro-jarmani-limited-1134798
2026-07-14,Customer Service Chat Representative,CareStream Advisory Group,remoteok,"United States,",,0.0,0.0,other,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-customer-service-chat-representative-carestream-advisory-group-1134757
